"sample_bily - RawData"
"Wavelength nm.","T%"
794.50,86.074
795.00,86.458
795.50,86.610
796.00,86.473
796.50,86.132
797.00,86.053
797.50,86.339
798.00,86.560
798.50,86.580
799.00,86.480
799.50,85.805
800.00,86.644
800.50,86.452
801.00,86.375
801.50,86.458
802.00,86.363
802.50,85.863
803.00,85.892
803.50,85.877
804.00,86.385
804.50,86.008
805.00,86.107
805.50,87.007
806.00,86.041
806.50,86.898
807.00,86.113
807.50,86.376
808.00,86.330
808.50,86.023
809.00,86.498
809.50,86.314
810.00,86.043
810.50,85.724
811.00,86.282
811.50,86.798
812.00,86.197
812.50,86.200
813.00,86.853
813.50,86.141
814.00,85.708
814.50,85.940
815.00,86.384
815.50,86.391
816.00,86.553
816.50,85.989
817.00,86.356
817.50,85.949
818.00,85.696
818.50,85.639
819.00,85.972
819.50,86.027
820.00,85.771
820.50,85.756
821.00,85.282
821.50,85.834
822.00,85.252
822.50,85.687
823.00,85.059
823.50,85.455
824.00,85.356
824.50,85.197
825.00,85.187
825.50,85.629
826.00,85.053
826.50,84.873
827.00,85.123
827.50,84.584
828.00,85.440
828.50,84.519
829.00,85.524
829.50,84.923
830.00,84.846
830.50,84.856
831.00,84.623
831.50,85.315
832.00,84.599
832.50,85.249
833.00,85.395
833.50,84.921
834.00,85.331
834.50,85.121
835.00,85.466
835.50,85.498
836.00,85.515
836.50,85.161
837.00,85.403
837.50,85.590
838.00,85.971
838.50,85.694
839.00,85.601
839.50,85.509
840.00,85.865
840.50,85.271
841.00,86.004
841.50,85.038
842.00,85.615
842.50,85.360
843.00,85.374
843.50,86.199
844.00,86.037
844.50,84.834
845.00,85.388
845.50,85.565
846.00,85.253
846.50,85.268
847.00,85.627
847.50,85.033
848.00,85.373
848.50,85.503
849.00,86.371
849.50,85.168
850.00,85.226
850.50,85.072
851.00,85.242
851.50,84.617
852.00,85.101
852.50,84.667
853.00,85.472
853.50,85.199
854.00,85.536
854.50,84.873
855.00,84.101
855.50,84.726
856.00,84.606
856.50,83.907
857.00,84.065
857.50,84.332
858.00,84.414
858.50,84.470
859.00,83.973
859.50,84.887
860.00,84.255
860.50,83.626
861.00,83.369
861.50,83.868
862.00,83.534
862.50,82.891
863.00,83.505
863.50,82.254
864.00,82.725
864.50,82.782
865.00,83.402
865.50,82.711
866.00,82.596
866.50,82.175
867.00,82.175
867.50,82.755
868.00,81.863
868.50,81.208
869.00,81.571
869.50,80.842
870.00,80.067
870.50,80.953
871.00,79.577
871.50,79.800
872.00,81.732
872.50,79.041
873.00,80.506
873.50,78.464
874.00,78.927
874.50,78.618
875.00,78.168
875.50,78.150
876.00,77.090
876.50,78.037
877.00,76.493
877.50,76.292
878.00,75.803
878.50,74.184
879.00,74.677
879.50,73.364
880.00,73.249
880.50,73.611
881.00,72.793
881.50,72.791
882.00,70.662
882.50,70.189
883.00,69.457
883.50,68.509
884.00,69.253
884.50,68.237
885.00,66.740
885.50,65.794
886.00,65.146
886.50,66.224
887.00,63.961
887.50,63.778
888.00,63.023
888.50,62.835
889.00,59.954
889.50,59.595
890.00,58.038
890.50,57.553
891.00,57.590
891.50,55.525
892.00,54.841
892.50,54.541
893.00,53.577
893.50,53.553
894.00,50.178
894.50,49.491
895.00,48.101
895.50,46.052
896.00,47.538
896.50,46.469
897.00,43.822
897.50,43.809
898.00,41.976
898.50,40.244
899.00,38.221
899.50,40.139
900.00,38.144
900.50,35.495
901.00,34.502
901.50,33.529
902.00,32.430
902.50,31.477
903.00,30.582
903.50,29.754
904.00,29.093
904.50,28.423
905.00,27.891
905.50,27.439
906.00,26.905
906.50,26.726
907.00,26.522
907.50,26.357
908.00,26.588
908.50,26.791
909.00,26.983
909.50,27.383
910.00,27.977
910.50,28.631
911.00,29.139
911.50,30.206
912.00,30.959
912.50,31.895
913.00,32.729
913.50,33.659
914.00,34.391
914.50,35.240
915.00,36.105
915.50,36.805
916.00,37.389
916.50,38.066
917.00,38.808
917.50,39.242
918.00,39.772
918.50,40.037
919.00,40.455
919.50,40.894
920.00,41.163
920.50,41.472
921.00,41.521
921.50,41.592
922.00,41.670
922.50,41.812
923.00,41.861
923.50,41.725
924.00,41.669
924.50,41.664
925.00,41.553
925.50,41.470
926.00,41.337
926.50,41.179
927.00,41.013
927.50,40.816
928.00,40.659
928.50,40.525
929.00,40.327
929.50,40.090
930.00,39.980
930.50,39.836
931.00,39.603
931.50,39.516
932.00,39.329
932.50,39.133
933.00,39.012
933.50,38.842
934.00,38.758
934.50,38.616
935.00,38.529
935.50,38.404
936.00,38.345
936.50,38.272
937.00,38.169
937.50,38.179
938.00,38.177
938.50,38.186
939.00,38.159
939.50,38.150
940.00,38.104
940.50,38.198
941.00,38.252
941.50,38.309
942.00,38.314
942.50,38.370
943.00,38.430
943.50,38.528
944.00,38.541
944.50,38.549
945.00,38.575
945.50,38.704
946.00,38.658
946.50,38.659
947.00,38.711
947.50,38.701
948.00,38.675
948.50,38.724
949.00,38.570
949.50,38.584
950.00,38.514
950.50,38.377
951.00,38.370
