"sample_a - RawData"
"Wavelength nm.","T%"
775.00,79.246
775.50,79.508
776.00,79.596
776.50,79.497
777.00,79.281
777.50,79.335
778.00,79.266
778.50,79.567
779.00,79.649
779.50,79.619
780.00,79.777
780.50,79.630
781.00,79.817
781.50,79.904
782.00,79.769
782.50,79.978
783.00,79.773
783.50,80.020
784.00,79.778
784.50,79.634
785.00,79.980
785.50,80.087
786.00,79.868
786.50,79.938
787.00,80.058
787.50,80.200
788.00,80.237
788.50,80.107
789.00,80.316
789.50,79.868
790.00,79.832
790.50,80.186
791.00,79.980
791.50,79.989
792.00,80.420
792.50,79.846
793.00,80.473
793.50,80.337
794.00,80.294
794.50,80.234
795.00,80.360
795.50,80.647
796.00,80.205
796.50,80.005
797.00,80.147
797.50,80.310
798.00,80.156
798.50,80.251
799.00,80.068
799.50,80.690
800.00,80.108
800.50,80.252
801.00,80.631
801.50,80.635
802.00,80.570
802.50,80.562
803.00,80.581
803.50,80.549
804.00,80.950
804.50,80.266
805.00,80.134
805.50,80.398
806.00,80.285
806.50,80.417
807.00,80.599
807.50,80.140
808.00,80.918
808.50,80.082
809.00,80.369
809.50,80.051
810.00,80.519
810.50,80.977
811.00,80.674
811.50,80.818
812.00,80.719
812.50,80.976
813.00,80.854
813.50,80.348
814.00,80.491
814.50,80.880
815.00,80.555
815.50,80.804
816.00,80.969
816.50,80.392
817.00,80.209
817.50,79.910
818.00,80.718
818.50,80.945
819.00,80.797
819.50,80.666
820.00,80.880
820.50,80.727
821.00,80.665
821.50,80.809
822.00,80.655
822.50,80.689
823.00,80.914
823.50,80.497
824.00,81.458
824.50,81.324
825.00,80.877
825.50,80.664
826.00,80.933
826.50,81.151
827.00,80.844
827.50,81.196
828.00,81.360
828.50,80.337
829.00,81.072
829.50,81.272
830.00,80.934
830.50,80.765
831.00,81.353
831.50,80.990
832.00,80.953
832.50,81.095
833.00,81.605
833.50,81.191
834.00,81.489
834.50,80.972
835.00,81.454
835.50,81.861
836.00,80.804
836.50,80.599
837.00,81.057
837.50,81.150
838.00,81.091
838.50,81.550
839.00,81.337
839.50,81.123
840.00,81.237
840.50,81.065
841.00,80.907
841.50,81.277
842.00,81.497
842.50,80.915
843.00,81.248
843.50,81.603
844.00,81.785
844.50,81.092
845.00,81.714
845.50,81.624
846.00,81.856
846.50,81.028
847.00,81.000
847.50,82.232
848.00,81.287
848.50,81.538
849.00,81.456
849.50,81.526
850.00,81.190
850.50,81.620
851.00,81.256
851.50,82.126
852.00,81.577
852.50,81.465
853.00,81.547
853.50,81.503
854.00,80.943
854.50,81.705
855.00,81.259
855.50,82.055
856.00,81.916
856.50,81.611
857.00,82.187
857.50,81.835
858.00,82.170
858.50,81.216
859.00,82.007
859.50,81.707
860.00,82.195
860.50,81.911
861.00,81.817
861.50,82.142
862.00,81.910
862.50,81.452
863.00,82.526
863.50,81.994
864.00,82.430
864.50,82.077
865.00,82.324
865.50,81.403
866.00,81.954
866.50,81.849
867.00,82.327
867.50,82.033
868.00,83.115
868.50,82.495
869.00,82.384
869.50,81.981
870.00,82.662
870.50,83.043
871.00,82.352
871.50,82.778
872.00,82.572
872.50,82.849
873.00,82.947
873.50,82.658
874.00,82.136
874.50,82.797
875.00,82.546
875.50,82.236
876.00,82.710
876.50,82.996
877.00,81.863
877.50,82.596
878.00,82.514
878.50,81.842
879.00,82.685
879.50,82.106
880.00,82.408
880.50,84.577
881.00,82.711
881.50,82.062
882.00,82.179
882.50,82.221
883.00,82.110
883.50,81.039
884.00,82.322
884.50,82.373
885.00,82.628
885.50,83.311
886.00,84.295
886.50,82.208
887.00,83.576
887.50,82.692
888.00,83.808
888.50,82.442
889.00,85.732
889.50,82.357
890.00,81.930
890.50,83.451
891.00,84.261
891.50,84.585
892.00,82.249
892.50,82.315
893.00,84.602
893.50,84.446
894.00,82.470
894.50,82.891
895.00,84.164
895.50,85.462
896.00,81.940
896.50,84.275
897.00,85.343
897.50,81.087
898.00,80.564
898.50,82.111
899.00,84.648
899.50,84.820
900.00,83.318
900.50,84.653
901.00,84.795
901.50,84.842
902.00,84.767
902.50,84.787
903.00,84.510
903.50,84.783
904.00,84.706
904.50,84.857
905.00,84.804
905.50,84.790
906.00,84.570
906.50,84.691
907.00,84.631
907.50,84.855
908.00,84.624
908.50,84.990
909.00,84.792
909.50,84.693
910.00,84.687
910.50,84.804
911.00,84.789
911.50,84.737
912.00,84.661
912.50,84.805
913.00,84.987
913.50,84.839
914.00,84.871
914.50,84.955
915.00,84.852
915.50,84.740
916.00,84.757
916.50,84.702
917.00,84.824
917.50,85.025
918.00,84.816
918.50,84.828
919.00,84.886
919.50,84.910
920.00,84.925
920.50,84.859
921.00,84.879
921.50,84.851
922.00,84.962
922.50,84.919
923.00,84.948
923.50,84.912
924.00,84.922
924.50,84.939
925.00,85.025
925.50,85.015
926.00,84.924
926.50,84.908
927.00,84.882
927.50,84.944
928.00,85.000
928.50,84.933
929.00,84.902
929.50,84.966
930.00,85.003
930.50,85.010
931.00,84.942
931.50,85.012
932.00,85.049
932.50,84.971
933.00,85.026
933.50,84.879
934.00,85.114
934.50,85.049
935.00,84.917
935.50,85.089
936.00,85.059
936.50,85.036
937.00,85.075
937.50,85.082
938.00,85.067
938.50,85.055
939.00,84.970
939.50,85.050
940.00,85.047
940.50,85.007
941.00,85.117
941.50,85.082
942.00,85.066
942.50,85.077
943.00,85.009
943.50,85.083
944.00,85.111
944.50,85.114
945.00,85.081
945.50,85.111
946.00,85.077
946.50,85.037
947.00,85.062
947.50,85.102
948.00,85.072
948.50,85.152
949.00,85.099
949.50,85.106
950.00,85.083
950.50,85.144
951.00,85.101
951.50,85.135
952.00,85.152
952.50,85.138
953.00,85.145
953.50,85.172
954.00,85.157
954.50,85.136
955.00,85.142
955.50,85.240
956.00,85.214
956.50,85.165
957.00,85.212
957.50,85.180
958.00,85.237
958.50,85.232
959.00,85.197
959.50,85.248
960.00,85.211
960.50,85.222
961.00,85.243
961.50,85.255
962.00,85.251
962.50,85.201
963.00,85.319
963.50,85.143
964.00,85.303
964.50,85.208
965.00,85.259
965.50,85.259
966.00,85.321
966.50,85.298
967.00,85.279
967.50,85.261
968.00,85.295
968.50,85.303
969.00,85.326
969.50,85.373
970.00,85.307
970.50,85.328
971.00,85.328
971.50,85.333
972.00,85.345
972.50,85.337
973.00,85.350
973.50,85.389
974.00,85.402
974.50,85.360
975.00,85.341
975.50,85.311
976.00,85.390
976.50,85.339
977.00,85.373
977.50,85.439
978.00,85.362
978.50,85.397
979.00,85.397
979.50,85.376
980.00,85.332
980.50,85.345
