"sample_i - RawData"
"Wavelength nm.","T%"
883.00,62.541
883.50,61.909
884.00,62.853
884.50,62.324
885.00,62.797
885.50,64.229
886.00,63.643
886.50,62.508
887.00,63.230
887.50,62.059
888.00,63.752
888.50,63.213
889.00,63.658
889.50,62.466
890.00,61.681
890.50,63.624
891.00,64.867
891.50,61.902
892.00,62.026
892.50,62.602
893.00,62.845
893.50,63.702
894.00,64.272
894.50,63.478
895.00,61.702
895.50,63.664
896.00,62.535
896.50,63.654
897.00,63.287
897.50,61.932
898.00,61.754
898.50,60.503
899.00,64.670
899.50,64.477
900.00,66.957
900.50,63.645
901.00,63.525
901.50,63.532
902.00,63.616
902.50,63.529
903.00,63.416
903.50,63.560
904.00,63.569
904.50,63.431
905.00,63.566
905.50,63.456
906.00,63.279
906.50,63.460
907.00,63.384
907.50,63.416
908.00,63.317
908.50,63.447
909.00,63.313
909.50,63.215
910.00,63.340
910.50,63.309
911.00,63.395
911.50,63.338
912.00,63.066
912.50,63.229
913.00,63.260
913.50,63.088
914.00,63.150
914.50,63.172
915.00,63.139
915.50,63.051
916.00,63.106
916.50,62.975
917.00,62.950
917.50,63.077
918.00,63.002
918.50,62.948
919.00,62.987
919.50,62.982
920.00,62.986
920.50,62.992
921.00,62.887
921.50,62.865
922.00,62.812
922.50,62.833
923.00,62.771
923.50,62.813
924.00,62.804
924.50,62.771
925.00,62.800
925.50,62.698
926.00,62.700
926.50,62.721
927.00,62.664
927.50,62.696
928.00,62.615
928.50,62.733
929.00,62.583
929.50,62.609
930.00,62.663
930.50,62.574
931.00,62.538
931.50,62.496
932.00,62.598
932.50,62.455
933.00,62.474
933.50,62.441
934.00,62.493
934.50,62.478
935.00,62.336
935.50,62.443
936.00,62.375
936.50,62.339
937.00,62.406
937.50,62.439
938.00,62.397
938.50,62.321
939.00,62.275
939.50,62.335
940.00,62.286
940.50,62.267
941.00,62.308
941.50,62.279
942.00,62.232
942.50,62.235
943.00,62.173
943.50,62.212
944.00,62.200
944.50,62.183
945.00,62.090
945.50,62.099
946.00,62.132
946.50,62.051
947.00,62.089
947.50,62.039
948.00,62.045
948.50,62.079
949.00,62.006
949.50,62.005
950.00,61.979
950.50,61.985
951.00,61.981
951.50,61.940
952.00,61.916
952.50,61.892
953.00,61.899
953.50,61.961
954.00,61.855
954.50,61.837
955.00,61.831
955.50,61.818
956.00,61.824
956.50,61.814
957.00,61.801
957.50,61.796
958.00,61.734
958.50,61.743
959.00,61.713
959.50,61.739
960.00,61.705
960.50,61.654
961.00,61.657
961.50,61.651
962.00,61.668
962.50,61.570
963.00,61.661
963.50,61.557
964.00,61.585
964.50,61.534
965.00,61.552
965.50,61.592
966.00,61.533
966.50,61.533
967.00,61.488
967.50,61.489
968.00,61.462
968.50,61.484
969.00,61.460
969.50,61.472
970.00,61.429
970.50,61.471
971.00,61.410
971.50,61.404
972.00,61.346
972.50,61.282
973.00,61.351
973.50,61.326
974.00,61.328
974.50,61.259
975.00,61.257
975.50,61.235
976.00,61.256
976.50,61.242
977.00,61.215
977.50,61.207
978.00,61.151
978.50,61.162
979.00,61.138
979.50,61.117
980.00,61.122
980.50,61.081
981.00,61.094
981.50,61.138
982.00,61.106
982.50,61.070
983.00,61.018
983.50,61.008
984.00,61.013
984.50,61.017
985.00,60.955
985.50,60.926
986.00,60.945
986.50,60.955
987.00,60.930
987.50,60.879
988.00,60.874
988.50,60.876
989.00,60.813
989.50,60.822
990.00,60.824
990.50,60.778
991.00,60.769
991.50,60.746
992.00,60.759
992.50,60.737
993.00,60.716
993.50,60.710
994.00,60.683
994.50,60.659
995.00,60.616
995.50,60.623
996.00,60.634
996.50,60.573
997.00,60.562
997.50,60.566
998.00,60.518
998.50,60.531
999.00,60.473
999.50,60.487
1000.00,60.490
1000.50,60.460
1001.00,60.498
1001.50,60.423
1002.00,60.458
1002.50,60.426
1003.00,60.398
1003.50,60.381
1004.00,60.348
1004.50,60.342
1005.00,60.318
1005.50,60.294
1006.00,60.292
1006.50,60.251
1007.00,60.243
1007.50,60.242
1008.00,60.181
1008.50,60.232
1009.00,60.153
1009.50,60.134
1010.00,60.146
1010.50,60.116
1011.00,60.064
1011.50,60.062
1012.00,60.052
1012.50,60.025
1013.00,60.017
1013.50,59.989
1014.00,59.983
1014.50,59.952
1015.00,59.957
1015.50,59.917
1016.00,59.901
1016.50,59.877
1017.00,59.877
1017.50,59.870
1018.00,59.866
1018.50,59.851
1019.00,59.786
1019.50,59.826
1020.00,59.787
1020.50,59.758
1021.00,59.774
1021.50,59.748
1022.00,59.721
1022.50,59.699
1023.00,59.664
1023.50,59.638
1024.00,59.649
1024.50,59.617
1025.00,59.604
1025.50,59.557
1026.00,59.541
1026.50,59.553
1027.00,59.517
1027.50,59.505
1028.00,59.472
1028.50,59.458
1029.00,59.447
1029.50,59.438
1030.00,59.380
1030.50,59.426
1031.00,59.357
1031.50,59.363
1032.00,59.364
1032.50,59.320
1033.00,59.271
1033.50,59.279
1034.00,59.273
1034.50,59.257
1035.00,59.226
1035.50,59.223
1036.00,59.182
1036.50,59.192
1037.00,59.180
1037.50,59.148
1038.00,59.175
1038.50,59.126
1039.00,59.119
1039.50,59.099
1040.00,59.078
1040.50,59.046
1041.00,59.048
1041.50,59.051
1042.00,59.026
1042.50,58.964
1043.00,58.988
1043.50,58.941
1044.00,58.958
1044.50,58.910
1045.00,58.883
1045.50,58.900
1046.00,58.879
1046.50,58.866
1047.00,58.844
1047.50,58.819
1048.00,58.801
1048.50,58.771
1049.00,58.749
1049.50,58.750
1050.00,58.716
1050.50,58.718
1051.00,58.711
1051.50,58.690
1052.00,58.660
1052.50,58.678
1053.00,58.642
1053.50,58.623
