"sample_g - RawData"
"Wavelength nm.","T%"
989.00,90.071
989.50,90.121
990.00,90.085
990.50,90.123
991.00,90.031
991.50,90.132
992.00,90.148
992.50,90.118
993.00,90.155
993.50,90.106
994.00,90.142
994.50,90.104
995.00,90.117
995.50,90.116
996.00,90.093
996.50,90.104
997.00,90.160
997.50,90.156
998.00,90.124
998.50,90.175
999.00,90.180
999.50,90.133
1000.00,90.206
1000.50,90.131
1001.00,90.183
1001.50,90.182
1002.00,90.152
1002.50,90.208
1003.00,90.176
1003.50,90.164
1004.00,90.202
1004.50,90.176
1005.00,90.187
1005.50,90.183
1006.00,90.180
1006.50,90.181
1007.00,90.179
1007.50,90.207
1008.00,90.175
1008.50,90.190
1009.00,90.207
1009.50,90.154
1010.00,90.180
1010.50,90.191
1011.00,90.192
1011.50,90.185
1012.00,90.186
1012.50,90.225
1013.00,90.177
1013.50,90.202
1014.00,90.213
1014.50,90.192
1015.00,90.212
1015.50,90.183
1016.00,90.176
1016.50,90.203
1017.00,90.191
1017.50,90.197
1018.00,90.220
1018.50,90.247
1019.00,90.201
1019.50,90.255
1020.00,90.264
1020.50,90.220
1021.00,90.274
1021.50,90.290
1022.00,90.258
1022.50,90.270
1023.00,90.222
1023.50,90.242
1024.00,90.227
1024.50,90.290
1025.00,90.289
1025.50,90.243
1026.00,90.247
1026.50,90.259
1027.00,90.250
1027.50,90.305
1028.00,90.272
1028.50,90.224
1029.00,90.276
1029.50,90.258
1030.00,90.288
1030.50,90.255
1031.00,90.235
1031.50,90.292
1032.00,90.328
1032.50,90.276
1033.00,90.277
1033.50,90.288
1034.00,90.282
1034.50,90.285
1035.00,90.268
1035.50,90.310
1036.00,90.262
1036.50,90.284
1037.00,90.299
